Unnamed: 0,id,place,Link,content,News_date,First_Line,latitude,longitude,state,week_avg_weather,precipitation_3days
442,104809136,Chennai,https://timesofindia.indiatimes.com/city/chennai/seven-injured-as-car-rams-crowd/articleshow/104809136.cms,"CHENNAI: Seven people were injured after a BMW car ploughed into a crowd of people waiting at a bus stop near Chennai Airport on Sunday morning. All of them suffered injuries. Three other vehicles were also damaged in the accident. According to the Chromepet Traffic Investigation Wing ( TIW ) police, Ranjith , 28, was driving towards Pallavaram to visit a relative's house when the accident took place. Police said that Ranjith lost control of the vehicle as soon as he crossed the Trisulam signal on GST Road. To avoid smashing into the airport flyover, he swerved but hit a motorcycle, an autorickshaw, and a few two-wheelers parked by the side of the road. The car further hit the people waiting at the bus stop. In the impact, seven people suffered minor injuries. A check showed that Ranjith was not drunk but lost control while trying to accelerate, said a senior police officer. Among those injured were Shanmuganathan, 50, of Kannabiram Koil Street; Trisulam; and Prabhu, 29, of Sivaganga district. The identities of the other injured were not immediately known. The pedestrians caught Ranjith and handed him over to the police team that arrived at the scene. The team sent the victims to the Chromepet government hospital from where they were shifted to another private hospital. Ranjith was booked on charges of rash and negligent driving while riding on a public road. He was also subjected to a drunken driving test, which turned out to be negative. Police said Ranjith was driving the car for the first time. He has been detained for an inquiry. His vehicle has been seized. Explore Your Financial Landscape with Personalized Credit Insights.",30/10/23,Seven people were injured after a BMW car ploughed into a crowd of people waiting at a bus stop near Chennai Airport on Sunday morning,13.0836939,80.270186,Tamil Nadu,26.51512337,15.20000076
443,98998522,Ambala,https://timesofindia.indiatimes.com/city/gurgaon/2-dead-in-car-bike-collision-in-haryanas-ambala/articleshow/98998522.cms,"AMBALA: Two persons died while one other was injured in a late night collision between a motorcycle and a car in Shahzadpur area of Ambala district in Haryana. The deceased have been identified as Pradeep (25) and Sandeep (23), both residents of Shahzadpur, who were returning from a jagran at about 11pm on Friday. Vishal of Shahzadpur was injured in the accident. He was discharged after treatment from a hospital. The trio was riding on Sandeep’s motorcycle when they were allegedly hit by a speeding car near a bus stand. The accused car driver fled from the spot. The passersby informed the police about the accident. The police have taken the car into possession and registered a case. The police said efforts are being made to arrest the accused driver. Meanwhile, the bodies of the deceased were handed over to their families. Pradeep worked as a mason while Sandeep worked as a decorator for wedding events. Explore Your Financial Landscape with Personalized Credit Insights.",25/03/23,Two persons died while one other was injured in a late night collision between a motorcycle and a car in Shahzadpur area of Ambala district in Haryana,30.3843674,76.770421,Haryana,19.9720726,16.89999986
444,100262259,Gurgaon,https://timesofindia.indiatimes.com/city/gurgaon/mother-daughter-killed-as-suv-hits-their-car-in-gurgaon/articleshow/100262259.cms,"GURGAON: A 62-year-old woman and her 32-year-old daughter died and two others suffered grievous injuries when the car in which they were travelling was hit by an SUV near Sector 106 on Sunday evening. Police said Kamal Matta , a resident of Dwarka in Delhi, had come to see a property in Sector 108 along with his wife Neelam and daughter Monika. A real estate broker, Karanjeet Singh , was accompanying them. The accident occurred when the four were returning to Sohna to see a relative. Kamal, who was driving his Baleno , had just taken a U-turn when the SUV crashed into it, unable to slam the brakes in time. ""They were coming to visit me in Sohna and had taken the U-turn near Raheja Vedanta society. A Kia SUV that was coming from the Delhi side failed to spot the Baleno and crashed into it. Some labourers working at a construction site were the first rescuers. They arranged for an ambulance and rushed them to a private hospital. My sister and her daughter were declared dead on arrival. We also came to know that the SUV had a couple, who, too, were injured,"" said Yogesh Bhalla , Neelam's brother. Kamal and the broker, Singh, are undergoing treatment at a private hospital. A labourer who rushed to the accident site told TOI, ""It was around 5pm. The Baleno car was taking a U-turn when an SUV hurtling down the road crashed into it. The SUV driver failed to slam the brakes in time. The Baleno was dragged for almost 20 metres after being hit. Everyone who was working at our construction rushed to help and bring out the occupants."" An ambulance reached the spot in around 15 minutes and took the four to hospital. ""We had arranged for some first-aid from nearby stores. The condition of two women in the car was extremely critical,"" he added. Following a complaint by Bhalla, an FIR was registered against the SUV driver under sections 279 (whoever drives any vehicle, or rides, on any public way in a manner so rash or negligent as to endanger human life, or to be likely to cause hurt or injury to any other person), 304A (causing death by negligence), and 337 (whoever causes hurt to any person by doing any act so rashly or negligently as to endanger human life, or the personal safety of others) of the IPC at Rajendra Park police station. Police said the SUV driver was speeding because he was going to see an ailing relative. No arrests were made till late on Monday evening. Explore Your Financial Landscape with Personalized Credit Insights.",16/05/23,A 62-year-old woman and her 32-year-old daughter died and two others suffered grievous injuries when the car in which they were travelling was hit by an SUV near Sector 106 on Sunday evening,28.42826235,77.00270015,Haryana,32.87170792,1.200000048
445,100736990,Indore,https://timesofindia.indiatimes.com/city/indore/ropeway-car-gets-stuck-mid-air-in-dewas-6-rescued/articleshow/100736990.cms,"Indore: Six persons, including two children, of a family were stranded in a ropeway car connecting Maa Chamunda temple in Dewas on Saturday evening after one of the wheels of the car connecting the rope came out due to gusty winds hanging the car mid-air. ASP Manjeet Singh Chawla said that a family members from Odisha and Andhra Pradesh had reached Dewas to visit the famous temple located atop a hill on Saturday. As they sat in ropeway to reach the temple, the car was stuck after one of the wheels came out near a tower due to gusty winds. The family started shouting for help. They were asked to stay calm and the police officials were informed. All the teams rushed to the spot immediately. Soon, Dewas municipal corporation and district administration officials began an operation and rescued the six persons. Chawla said national disaster response authorities (NDRF) team was in Dewas for some sessions and they were also called in. But before they reached there, the rescue was done. Pilgrim MR Krishna Rao said that ten members of his family had reached Dewas from Andhra Pradesh and Odisha including his two daughters and their families. “I had reached on the hilltop early but my family members were coming in the second rope-way when the accident took place. The administration and police reached the spot immediately and helped us. We went to the temple and thanked the goddess for saving us,” he said. The ASP said Ramesh, Preeti, Priyanka, Rohit, Arya and Satish were rescued. An inquiry has been ordered in the incident. Explore Your Financial Landscape with Personalized Credit Insights.",04/06/23,"Six persons, including two children, of a family were stranded in a ropeway car connecting Maa Chamunda temple in Dewas on Saturday evening after one of the wheels of the car connecting the rope came out due to gusty winds hanging the car mid-air",22.7203616,75.8681996,Madhya Pradesh,31.81541443,7.399999499
446,99020934,Gurgaon,https://timesofindia.indiatimes.com/city/gurgaon/car-driven-on-wrong-side-rams-pcr-van-on-mg-road-driver-flees/articleshow/99020934.cms,"GURGAON: A car allegedly being driven on the wrong side rammed into a PCR van while cops were patrolling MG Road early on Friday morning, police said on Sunday. The car's driver fled after the collision. Cops in the PCR van sustained minor injuries. According to constable Vikas Kumar, their team was on a night patrol as part of the Durga Shakti Rapid Action Force (for women's safety) around 2am on Friday. ""Three of us started on the night patrol from Sikanderpur. When we reached near JMD Regent Mall, a car moving on the wrong side collided with the PCR,"" the constable said in his complaint filed at the DLF Sector 29 station. The police vehicle was damaged, and the cops had minor injuries. ""Since it was dark, we couldn't note down the registration number of the car,"" Kumar said. Sector 29 police station SHO Pawan Kumar said on Sunday an FIR has been registered against the unidentified car driver. ""We've started investigating. We are looking into the CCTV footage and teams will arrest the car driver soon,"" the SHO said. The accused has been booked under sections 279 (whoever drives any vehicle, or rides, on any public way in a manner so rash or negligent as to endanger human life, or to be likely to cause hurt or injury to any other person), 336 (whoever does any act so rashly or negligently as to endanger human life or the personal safety others), and 427 (mischief causing damage) of the IPC. Explore Your Financial Landscape with Personalized Credit Insights.",27/03/23,"A car allegedly being driven on the wrong side rammed into a PCR van while cops were patrolling MG Road early on Friday morning, police said on Sunday",28.42826235,77.00270015,Haryana,21.6443634,0
447,100315922,Gurgaon,https://timesofindia.indiatimes.com/city/gurgaon/man-diverting-traffic-so-brother-could-install-hoarding-mowed-down-by-car/articleshow/100315922.cms,"GURGAON: A 30-year-old man diverting traffic while his brother installed a hoarding at a Rapid Metro station on Golf Course Road was crushed to death by the driver of a Maruti Swift that hurtled into the man in the early hours of Tuesday when there was very little traffic on the road. The accident happened near Sector 42-43 metro station. According to the victim's brother, the impact flung the man against a parked truck in which the hoarding had been brought. The driver of the Swift was arrested and later released on bail, police said. Shyam Kamat and his younger brother Dilip Kumar Kamat, originally from Bihar's Supaul, worked as daily wagers and were staying in a rented accommodation in Chakkarpur. ""Around 11pm on Monday, we got a call from a contractor who asked us to install hoardings on the metro pillars near Sector 42-43 station,"" Dilip told police. ""We agreed. I started installing hoardings on the pillars while Shyam stood nearby holding a diversion sign board. Around 2.30am, a speeding Swift hit my brother. Due to the impact, he was flung on to the parked canter truck which was carrying the hoardings. My brother was critically injured and other labourers also putting up hoardings nearby came running to help us,"" Dilip further said. He added that the Swift was being driven at such a high speed that one of Shyam's legs were dismembered due to the collision. ""We rushed him to a nearby private hospital, but Shyam died during treatment. The car driver stopped the vehicle after the accident. When we confronted him, we found that he was drunk. While I took my brother to hospital, other workers stayed behind and handed him over to police,"" Dilip said. Balbir Singh, another labourer who witnessed the accident, said he too was asked to set up the hoardings on Monday night by a contractor. ""I saw the Swift, which was at a very high speed, hit Shyam. We were taken aback when we saw how grievously he was injured. It took an ambulance around 20 minutes to arrive. Police came around 30 minutes after we informed them,"" he said. After Dilip filed a complaint, an FIR was filed against the driver under sections 279 (rash driving) and 304A (causing death by negligence) of the IPC at Sushant Lok police station. ""Our team was on night patrolling duty when we got information about the accident. Cops reached the spot and later came to know that the man died during treatment. The accused was arrested from the spot and later released on bail after a medical examination. We are also checking CCTV footage,"" the investigating officer said. Explore Your Financial Landscape with Personalized Credit Insights.",18/05/23,A 30-year-old man diverting traffic while his brother installed a hoarding at a Rapid Metro station on Golf Course Road was crushed to death by the driver of a Maruti Swift that hurtled into the man in the early hours of Tuesday when there was very little traffic on the road,28.42826235,77.00270015,Haryana,32.06571579,0.100000001
448,100908318,Mumbai,https://timesofindia.indiatimes.com/city/mumbai/had-tough-time-extricating-the-five-men-from-car-say-police/articleshow/100908318.cms,"Mumbai: Sudharshan Zinzurte, who was driving the SUV that crashed into a tree in Lower Parel, has told police the group was on its way to drop a couple of members when the accident took place. While one friend was to be dropped at Sion, another lived in Vakola. Of those killed, one was sitting in the front, the other in the rear. Those injured have been identified as Kevin Dhanraj Pillai (38), Saad Ansari (37) and Zinzurte (30). Pillai is admitted at Holy Family Hospital and is critical, while Ansari too is in KEM. Police quoted Zinzurte as saying that the SUV, after hitting the hump, veered towards the right, grazed past the divider, swerved left and jumped on to the footpath before crashing into the tree. An eyewitness, Ravi Nanvatkar, who said he escaped being run over, gave a detailed account of the accident to police. A police officer said there were few people at the spot around the time of the accident. Locals who rushed after hearing the sound of the crash informed police, who reached within 10 minutes. An officer, among the first to reach the spot, said all five men were trapped in the car and they had a difficult time extricating them. “Without waiting for an ambulance, we rushed them to hospital in two police jeeps,” an officer said. Police officials said the men in the car seemed drunk. Samples of their blood have been collected and sent for forensic analysis to check alcohol content, said a police officer. Explore Your Financial Landscape with Personalized Credit Insights.",11/06/23,"Sudharshan Zinzurte, who was driving the SUV that crashed into a tree in Lower Parel, has told police the group was on its way to drop a couple of members when the accident took place",19.08157715,72.88662754,Maharashtra,29.16803932,13.39999938
449,98568423,New Delhi,https://timesofindia.indiatimes.com/city/delhi/man-dies-in-car-accident-in-delhi-cantt/articleshow/98568423.cms,"NEW DELHI: A man was killed in an accident between two cars in southwest Delhi's Delhi Cantt area, police said on Saturday. The incident was reported to police on Friday at 7.52 am. Police reached the spot and found that the victim had been admitted to DDU hospital, they said. The injured man was identified as Ashok Tanwar, a resident of Nangal Raya village in Delhi Cantt. He was taken to Safdarjung hospital for further treatment where he died, a senior police officer said. Anshar Ahmad, 32, a resident of Burari has been arrested in the matter and booked under sections 279 (rash driving) and 337 (endangering life of others) of IPC at Delhi Cantt Police Station, the officer said. Tanwar's post mortem was conducted at DDU mortuary and his body was handed over to family members, the officer said Police have seized Ahmed's car and are investigating the matter. Explore Your Financial Landscape with Personalized Credit Insights.",22/03/23,"A man was killed in an accident between two cars in southwest Delhi's Delhi Cantt area, police said on Saturday",28.6138954,77.2090057,Delhi,21.52442932,4.199999809
450,100732053,Patna,https://timesofindia.indiatimes.com/city/patna/five-of-wedding-party-dead-9-injured-after-car-ramms-into-truck-near-bihars-purnia/articleshow/100732053.cms,"PATNA: Five members of a wedding party died on the spot and nine others injured when a car in which they were travelling rammed into a stationary truck on a highway near Maranga police station in Purnia district on Saturday. The wedding which was scheduled to take place at Khagaria district’s Bandhera village on Saturday evening, was postponed following the incident. Police said altogether 14 people including children were travelling in the ill-fated car. They were part of a wedding party of one Mohammad Aslam, a resident of Bhansia village in Araria district. The wedding party was on its way to Bandhera village in Khagaria district where Aslam was to marry his fiancée. Eyewitnesses said the car was running at high speed. As soon as the car reached near Maranga police station, it rammed into a stationary truck from behind. The collision was so severe that its sound could be heard upto 800 metres. Five people died on the spot. Hearing the collision, a team from the nearby police station rushed to the spot and sent the injured persons to the Sadar hospital. All nine injured persons have been admitted at Sadar hospital in Purnia, police said. The bodies were sent to the Sadar hospital for postmortem. Police identified the deceased as Mohammad Sammad (60), Abdul Jalil (50), Ishteyaque (38), the groom’s niece Sofia (12) and Guljabin (8). “It seems the driver napped for a moment while running the car in high speed, leading to collision with the stationary truck,” the SDPO (Purnia Sadar) Pushkar Kumar told media persons. Explore Your Financial Landscape with Personalized Credit Insights.",03/06/23,Five members of a wedding party died on the spot and nine others injured when a car in which they were travelling rammed into a stationary truck on a highway near Maranga police station in Purnia district on Saturday,25.6093239,85.1235252,Bihar,34.48801041,0
451,105200057,Muzaffarnagar,https://timesofindia.indiatimes.com/city/lucknow/six-people-killed-in-road-crash-on-delhi-haridwar-national-highway/articleshow/105200057.cms,"MUZAFFARNAGAR: Six people were killed in a road crash on Delhi-Haridwar national highway on Tuesday morning. The accident took place after a car collided with a truck at Rampurtiraha . Uttarkashi tunnel accident: Safe rescue expected by Nov 15, informs Uttarakhand Disaster Management Secretary The victims, who hailed from Shahdara in Delhi, were on way to Haridwar, reported PTI quoting Circle officer (Sadar) Vinay Gautam. The bodies have been sent for postmortem. Explore Your Financial Landscape with Personalized Credit Insights.",14/11/23,Six people were killed in a road crash on Delhi-Haridwar national highway on Tuesday morning,29.54212515,77.64512492,Uttar Pradesh,18.8496666,0
452,106081317,Ulhasnagar,https://timesofindia.indiatimes.com/city/thane/three-killed-several-injured-after-car-hits-multiple-vehicles-in-thane/articleshow/106081317.cms,"ULHASNAGAR: In a major road accident, three people died, and three were injured after a speeding car driver hit two auto-rickshaws and one car in Ulhasnagar early this morning. Following the incident, the Central police have arrested the car owner, Lavesh Kewal Ramani. Locals allege that the accused was drunk at the time of the incident. The incident occurred on Monday at 5:30 am when the car owner was returning from Kalyan towards his home in Ulhasnagar. Police sources stated that while driving the car on Kalyan-Ambernath road near the Raymond showroom, the car collided with two auto-rickshaws and one car severely. Upon witnessing the accident, locals rushed towards the car owner to apprehend him, but he fled. However, a police team arrived at the scene later and arrested him from another location. In the mishap, three persons died, including two individuals who had arrived from West Bengal to Kalyan and were on their way to Ulhasnagar in an auto-rickshaw. The three injured, including the auto-rickshaw driver, have been admitted to Central hospital. Central police officials have confirmed that the accused driver has been arrested, and further investigation is ongoing. Explore Your Financial Landscape with Personalized Credit Insights.",18/12/23,"In a major road accident, three people died, and three were injured after a speeding car driver hit two auto-rickshaws and one car in Ulhasnagar early this morning",19.19381615,73.19143235,Maharashtra,26.05000114,0
453,97403768,New Delhi,https://timesofindia.indiatimes.com/city/delhi/2-dead-as-car-hits-scooter-drags-rider-for-350-metre-in-delhi-5-held-keshav-puram/articleshow/97403768.cms,"NEW DELHI: Two scooter riders died after a car collided head-on with their vehicle in Delhi's Keshav Puram and drove on, dragging along for a distance one of its two riders, whose head got stuck between its mangled bonnet and the windshield. Both the riders died of injuries. The incident took place around 3am on Friday when the victims were returning home on the two-wheeler after watching a movie, police officials said. This comes weeks after a 20-year-old woman was killed in the early hours of the New Year after her scooter was hit by a car, which dragged her for 12 km from Sultanpuri to Kanjhawala in the national capital. In Friday's accident, the Tata Zest car dragging the rider stuck on its bonnet and the scooter under its bumper was intercepted by police around 350 metres from the spot of the accident as it accelerated towards Inderlok in a bid to flee, the officials said. Two of the car's five occupants were held, while the rest managed to flee but were apprehended later, a senior police official said, adding that all of them are students and were driving around after attending a wedding. Police said all five were under the influence of alcohol. They said the impact of the collision had flung the pillion rider of the scooter to the roof of the car and then he fell on the road. Both the injured riders, Kailash Bhatnagar (41) of Shastri Nagar and Sumit Khari (21) of Loni in Ghaziabad, were rushed to a hospital. Bhatnagar was declared brought dead at the hospital, while Khari died during treatment, police said. The victims used to work at a jeans manufacturing unit. Deputy commissioner of police (northwest) Usha Rangnani said a police control room (PCR) van saw the incident and chased the offending vehicle down. It was intercepted at a distance of about 350 metre from the spot within 11 seconds and its driver Parveen Nagar alias Silli (20) of Trinagar and Diviansh Puri (20) of Shalimar Bagh were apprehended. The other occupants of the car, Om Bhardwaj (19), Harsh Mudgal (19), and Devansh (19), were nabbed later, police said. A case under IPC sections 304 (punishment for culpable homicide not amounting to murder), 304A (causing death by negligence), 338 (causing grievous hurt by act endangering life or personal safety of others), 279 (rash driving or riding on a public way) and 34 (common intension), and provisions of the Delhi Motor Vehicles Rules and the Motor Vehicles Act was registered at the Keshav Puram police station, the DCP said. Delhi police commissioner Sanjay Arora visited the Keshav Puram police station on Saturday and praised the PCR staff for their timely, well-coordinated and swift response in the case, the officials said. Arora felicitated head constable Surjeet Singh and constable Ram Kishore with a cash reward of Rs 10,000 each, and assistant sub-inspectors Ajab Singh and Vikas, head constable Amit and constable Vikas with a cash reward of Rs 5,000 each for exemplary display of devotion towards duty, they said.' (With inputs from PTI) Explore Your Financial Landscape with Personalized Credit Insights.",28/01/23,"Two scooter riders died after a car collided head-on with their vehicle in Delhi's Keshav Puram and drove on, dragging along for a distance one of its two riders, whose head got stuck between its mangled bonnet and the windshield",28.6138954,77.2090057,Delhi,13.94682312,15.89999962
454,105180668,Bengaluru,https://timesofindia.indiatimes.com/city/bengaluru/caught-on-camera-suv-rams-into-bike-riders-in-bengaluru-3-injured/articleshow/105180668.cms,"BENGALURU: A shocking video of a speeding SUV ramming into two bike-borne riders in Bengaluru has gone viral on social media platforms. The incident took place near the Kalena Agrahara locality in south Bangalore , injuring three people. The three injured individuals were identified as Kiran, Jasmitha, and Basanth. ""The car driver identified as Abhishek Agarwal lost control of the vehicle and rammed into the two bike-borne riders in the south of Bangalore. The incident was caught on the dash cam of the car,"" reported ANI quoting Hulimavu Traffic Police . The police have registered a case against the car driver at the Hulimavu traffic police station. Explore Your Financial Landscape with Personalized Credit Insights.",13/11/23,A shocking video of a speeding SUV ramming into two bike-borne riders in Bengaluru has gone viral on social media platforms,12.9767936,77.590082,Karnataka,22.41422081,0.699999988
455,99699067,Bengaluru,https://timesofindia.indiatimes.com/city/bengaluru/5-of-family-die-as-car-rams-muv-on-bengaluru-mysuru-expressway/articleshow/99699067.cms,"BENGALURU: A family of five died in an accident on Bengaluru-Mysuru Expressway in Channapatna on Saturday afternoon after their car jumped the median and collided head-on with a multi-utility vehicle (MUV) coming from the opposite direction. The accident occurred near Lambani Tandya junction, police said. Ravi Poojar, 43, his wife Lakshmi Poojar, 40, and children, Inchara, 15, Shantala, 8, and Siri, 2, were residents of Chaitanyanagar, near Kengeri. While the man and his two daughters died on the spot, his wife and the other daughter succumbed to their injuries later. Ravi was a computer operator with a government-run university, and Lakshmi was a homemaker. According to sources, the family members were on their way to Hunsur to attend a ceremony at the residence of one of Ravi's friends. Car-MUV accident disrupts traffic towards B'luru by nearly 1 hour Eyewitnesses said the car was travelling towards Mysuru, while the MUV was coming to Bengaluru. Traffic in the direction towards Bengaluru was disrupted for nearly an hour as the mangled vehicles blocked the way. Six-vehicle pileup In a separate incident in Bengaluru, a truck, a mini truck, two cars and a motorbike parked by the road in Kamakshipalya were damaged after a parked loaded truck suddenly drifted downwards for about 300 metres and hit the door of an eatery around 7am. The assistant of the truck driver, identified as Krishna, suffered a fractured leg. ""The truck containing ceramic tiles had come from Kadapa in Andhra Pradesh and was parked outside a shop in Channappa Industrial area,"" a cop said. The accident occurred while the truck driver was busy trying to contact the shop owner over the phone, police added. Explore Your Financial Landscape with Personalized Credit Insights.",23/04/23,A family of five died in an accident on Bengaluru-Mysuru Expressway in Channapatna on Saturday afternoon after their car jumped the median and collided head-on with a multi-utility vehicle (MUV) coming from the opposite direction,12.9767936,77.590082,Karnataka,26.10223961,0.600000024
456,99493473,Chennai,https://timesofindia.indiatimes.com/city/chennai/three-youths-die-in-road-accident-near-chennai/articleshow/99493473.cms,"CHENNAI: Three youths died and two others suffered severe injuries when a car they were travelling in collided with a van at Irulancherry in Tiruvallur district of Tamil Nadu on Thursday night. The deceased have been identified as Ashwin Raj, 25, Balaji Prashanth, 26, and Madan 26. The accident happened when the trio and two others -- Vishnu, 26, and Yamanth, 29 -- were going to Pulianthope to have biryani. All of them hailed from Arakkonam. The car collided head on with a van coming from the opposite direction. The van was carrying 13 employees of a private firm in Sriperumbudur. Ashwinraj, Balaji and Madan died on the spot. On being alerted, the Mapedu police rushed to the spot. While Vishu was sent to Tiruvallur Government Hospital, Yamanth was rushed to Rajiv Gandhi Government General Hospital in Chennai. Explore Your Financial Landscape with Personalized Credit Insights.",14/04/23,Three youths died and two others suffered severe injuries when a car they were travelling in collided with a van at Irulancherry in Tiruvallur district of Tamil Nadu on Thursday night,13.0836939,80.270186,Tamil Nadu,29.57449913,0
457,97338144,Patna,https://timesofindia.indiatimes.com/city/patna/2-killed-2-injured-as-suv-runs-over-them-in-patna/articleshow/97338144.cms,"PATNA: Police on Thursday informed that two persons were killed while two others suffered injuries after a speeding SUV ran over many pedestrians on the Bihta-Ara National Highway-30 in Patna. In the incident, a woman and a two-year-old girl died on the spot. Two other women are said to be injured. The deceased woman has been identified as Subhanti Devi, wife of Mithilesh Rai, a resident of Laxmanpur Bela village of Bihta police station area, and the deceased girl has been identified as Bhuri Kumari, daughter of Rajendra Rai, a resident of Pali Halt. The injured women have been identified as Duja Devi and Aarti Sundar. ""Both the injured have been referred to Patna by the local people,"" officials said. After the incident, the people present on the spot got agitated. On being informed, a team of police reached the spot and had to face angry people who attacked and damaged the Dial 112 patrolling van of the police. Several other vehicles were damaged in the attack. Sanovar Khan, an official with Bihta police station, said, ""Two people have died in a road accident near Thana Lekhna Tola village. Both the bodies have been seized and sent for postmortem to the sub-divisional hospital."" He added that the matter is being investigated. (With inputs from ANI) Explore Your Financial Landscape with Personalized Credit Insights.",26/01/23,Police on Thursday informed that two persons were killed while two others suffered injuries after a speeding SUV ran over many pedestrians on the Bihta-Ara National Highway-30 in Patna,25.6093239,85.1235252,Bihar,17.76743889,0.100000001
458,98293077,Namakkal,https://timesofindia.indiatimes.com/city/chennai/five-women-killed-after-muv-rams-into-container-truck-in-tamil-nadus-namakkal-district/articleshow/98293077.cms,"NAMAKKAL: Five women died after a multi-utility vehicle (MUV) rammed a container truck from behind near Paramathi Velur in Namakkal district. The accident took place early Tuesday morning when the women were returning from a temple in Karur district. The deceased have been identified as R Kavitha, 43, M Mahalakshmi,36, P Shanthi, 35, M Kanthayee, 60, and Kunjammal, 65, all residents of Morepalayam near Tiruchengode. The deceased and their relatives Ravi, 45, and his younger brother Raja's daughter Lakshna, 4, went to Veerappur in Karur district to take part in a temple festival on Monday evening. After attending the festival and worshipping the deities, they were returning to Morepalayam in the MUV - Maruti Ertiga on the same night. Ravi was at the wheel. When they were near Padamudipalayam village, the driver lost control of the vehicle and rammed into a container truck that was parked on the roadside. ""Four persons including Mahalakshmi, Shanthi, Kunjammal and Kanthayee died on the spot while Kavitha, her husband Ravi and Lakshna sustained injuries and were taken to a hospital,"" said a police constable from the Paramathi police station. He also said that Kavitha succumbed to her injuries while being taken to the hospital. The two injured persons were admitted to the government hospital in Namakkal town for treatment and their condition is said to be stable. Paramathi police cleared the traffic that was halted for more than two hours after removing the damaged vehicles from the spot. Preliminary inquiry revealed that a tired Ravi lost control of the vehicle. ""The MUV suddenly rammed the parked container truck,"" the constable added. The bodies were sent to the same government hospital for post-mortem. Paramathi police registered a case and initiated an inquiry. Explore Your Financial Landscape with Personalized Credit Insights.",28/02/23,Five women died after a multi-utility vehicle (MUV) rammed a container truck from behind near Paramathi Velur in Namakkal district,11.28422485,78.16615284,Tamil Nadu,26.50502014,3
459,98530981,Thiruvananthapuram,https://timesofindia.indiatimes.com/city/thiruvananthapuram/car-driver-in-kallambalam-accident-held/articleshow/98530981.cms,"Thiruvananthapuram: Kallambalam police on Thursday arrested a 50-year-old man in the accident that led to the death of a student named Sreshta and injuring 19 other students of a college at Manambur on Wednesday evening. The arrested has been identified as Biju, of Panayam, Kollam . “Blood and urine of the accused were sent for examination to know whether he was under the influence of alcohol. But the results are negative. It was learned that he failed to notice the students waiting at the bus shed and while trying to overtake a bus, he turned the car towards left and rammed into the group of students,” the police said. Bijud was remanded after being produced before a court on charges under section 304 for culpable homicide not amounting to murder. TNN Explore Your Financial Landscape with Personalized Credit Insights.",10/03/23,Kallambalam police on Thursday arrested a 50-year-old man in the accident that led to the death of a student named Sreshta and injuring 19 other students of a college at Manambur on Wednesday evening,8.4882267,76.947551,Kerala,27.74691582,1.100000024
460,100753721,Mandya,https://timesofindia.indiatimes.com/city/mysuru/birthday-boy-3-others-die-as-car-hits-truck-on-hassan-highway/articleshow/100753721.cms,"Mandya: A birthday boy and three of his friends who were on a predawn drive after midnight celebrations died after their car hit a lorry on Bengaluru-Hassan highway on Sunday. The deceased have been identified as Sharath , who celebrated his 22nd birthday; Hemanth Kumar , 24; Yogesh, 23, and Dheeraj Kumar , 22. They were all residents of Bengaluru. Cops said the accident occurred around 4.45am at Thirumalapura Gate when Chevrolet Spark rear-ended the lorry and fell into a ditch. All four occupants of the car died on the spot. The lorry driver fled the spot. Sources said the quartet initially wanted to go to Chikkaballapur, near Bengaluru, on two or three bikes, but later changed their plan and hit the Mangaluru highway in a car. A police officer said that it was not clear whether they were headed towards Dharmasthala. While Hemanth ran a sump-cleaning agency in Bengaluru, Dheeraj worked as a mechanical engineer in a hardware company; Sharath and Yogesh worked in a private company. tnn Explore Your Financial Landscape with Personalized Credit Insights.",05/06/23,A birthday boy and three of his friends who were on a predawn drive after midnight celebrations died after their car hit a lorry on Bengaluru-Hassan highway on Sunday,12.5238888,76.8961961,Karnataka,27.06446838,1.199999996
