,Link,content,News_date
27,https://timesofindia.indiatimes.com/city/jaipur/9-killed-in-head-on-collision-between-car-truck-in-rajasthans-jhalawar/articleshow/109470545.cms,"KOTA: Nine men returning from a marriage party were killed in a head-on collision between a car and a truck on the Jhalawar-Bhopal highway near Eklera village in Jhalawar district early Sunday morning at around 2:45, while one other in the car sustained injuries and was under treatment at Jhalawar government hospital. The men, who were from the Bagari community, were returning in an Omni car after attending a wedding in Dungri village, Bhopal, Madhya Pradesh. The accident occurred during the intervening night between Saturday and Sunday when their car collided head-on with a truck on the Jhalawar – Bhopal highway near Eklera village, Jhalawar SP Richa Tomer told TOI on Sunday morning. Two persons were killed on the spot, while seven others succumbed to their injuries at the hospital soon after. One other with them in the car sustained critical care injuries and is under treatment at Jhalawar government hospital, she added. The mishap reportedly occurred at around 2:45 am on early Sunday and the police were informed at around 3:15. Following this, the police rushed to the spot and rescued the injured, SHO at Eklera police station Sandeep Vishoni told. Two of them were severely stuck in the car, which suggested the collision was massive, he said, adding the truck driver fled away after the mishap. The deceased, aged between 18-30, were male, he said. The postmortem of the bodies is underway, while one injured is under treatment, he added. All the deceased belonged to the same Bagari community and to Jhalawar district and went to a marriage party at Dungri village in Bhopal, MP, the SHO said.","Updated: Apr 21, 2024, 11:10 IST"
28,https://timesofindia.indiatimes.com/city/mumbai/lucky-escape-for-driver-as-car-falls-vertically-into-ditch-on-old-mumbai-pune-highway/articleshow/108905050.cms,"NAVI MUMBAI: A Mumbai based driver , Tanashri Shivalkar, had a lucky escape as her car lost control and fell vertically down in a ditch along the old Mumbai-Pune highway at Bhokarpada , Raigad district, on Saturday. Shivalkar, who was going towards Karjat from Parel in Mumbai, only had a minor scratch on her foot after the mishap, since both the air safety cushions of her Tata Punch car opened up at the time of impact. The local villagers helped the distressed driver come out of the vehicle which was positioned precariously in this situation. She told the bystanders that a tempo had hit her from behind and so she lost control and went off the road. The accident site is close to the Hiranadani Fortune City housing complex near the highway. However, no police case has been lodged so far in this matter. The local villagers said that several accidents occur on this stretch especially at night time as the heavy vehicles drive at high speeds."," Mar 30, 2024, 22:45 IST"
29,https://timesofindia.indiatimes.com/city/mumbai/navi-mumbai-rash-car-driver-kills-couple-on-scooty-injures-girl-and-abuses-cop-who-witnessed-the-accident/articleshow/109112184.cms,"Navi Mumbai: A young Uran based couple were killed tragically while their three-year-old daughter is critically injured in a road accident near Uran railway station on Saturday night. A rash car driver , identified as Jai Chandrahas Gharat, had hit the couple riding a scooty at a very high speed, despite the presence of a speed breaker at the site. It resulted in the death of Pavitra Baral (40) and his wife Rashmita (37), while their minor daughter, Pari Baral, is now hospitalized at Apollo Hospital in Navi Mumbai with severe leg injuries. A police constable of Railway Protection Force (RPF), Atul Chauhan (26), who witnessed this shocking accident was also verbally abused by the accused Creta driver (Gharat) who aggressively caught hold of the cop's shirt and yelled at him to ``remove the dead bodies'' from the road. He then fled from the scene while leaving his damaged car behind. Since both the couple were killed in this mishap, the RPF constable himself became the complainant in order to file the FIR at Uran police station. The police have booked Gharat under IPC sections 304 (A), 353, 279, 337, 338; besides section of Motor Vehicles Act for rash and negligent driving. In the FIR, the complainant and eyewitness Chauhan has stated that the accused car driver did not slow down despite there being a speed breaker near Uran railway station, and crashed into the scooty driven by Pavitra Baral. The Baral family was returning back to Uran after attending a birthday party for which their daughter, Pari, was also invited. The accused car driver, Gharat, in fact dragged the scooty for a few feet on the road before coming to a halt. When the railway cop confronted him, Gharath caught hold of his shirt collar and then arrogantly told him, ""Remove this body from the road.'' While the accused driver has not yet been arrested, the Uran police is further inquiring into the matter. A resident of Uran told TOI: ""The accused car driver (Gharat) belongs to a rich and influential family, with close links with a politiician. Many locals believe that he was drunk at the time of the accident, which is why he did not slow down at the speed breaker, and he actually abused a railway cop, who has now become the complainant in this case.'' An Uran activist added that the police must arrest Gharat within 24 hours, or else it will not be clear if he had consume alcohol at the time of the fatal accident."," Apr 7, 2024, 23:03 IST"
30,https://timesofindia.indiatimes.com/sports/cricket/news/two-pakistan-women-cricketers-injured-in-a-car-accident/articleshow/109081162.cms,"NEW DELHI: Pakistan cricket players Bismah Maroof and Ghulam Fatima sustained minor injuries in a car accident that occurred on Friday. The Pakistan Cricket Board (PCB) confirmed the incident in a statement issued on Saturday, ensuring that both players received immediate medical attention. ""Despite sustaining minor injuries, both players received immediate first aid and are currently under the care of the PCB medical team,"" stated the PCB. Maroof and Fatima, who are part of the national women's team, were gearing up for the upcoming home series against West Indies Women . The series, comprising five Twenty20 Internationals and three One-Day Internationals, is scheduled to commence on April 18 at Karachi's National Stadium. Both players were integral members of the team during Pakistan's previous ODI series against New Zealand in December. Maroof showcased her batting prowess by accumulating 89 runs in three innings, including a career-best 68. Meanwhile, Fatima emerged as the leading wicket-taker of the series, claiming six wickets across the matches. (With inputs from IANS)"," Apr 6, 2024, 10:47 IST"
31,https://timesofindia.indiatimes.com/city/ludhiana/two-women-and-a-year-old-child-die-in-road-accident-on-ludhiana-chandigarh-highway/articleshow/109073417.cms,"LUDHIANA: Two women and a year old child died after being hit by a car while they were walking on the road near Chehla flyover of Samrala on Friday evening. Meanwhile, police reached the spot and arrested the accused car driver. The deceased were identified as 54 years old Sona, her daughter in law Pooja (23) and her year old son Janu. As per reports, the deceased Sona, her daughter in law and year old son were going from Chandigarh to Ludhiana on a motorcycle with a neighbor. The report suggests that when they reached Chahalan near Samrala, they were thirsty, so motorcycle driver Hasin dropped them there and went a little ahead to get a bottle of water. Local sources said that Pooja started crossing the flyover on foot with her child and mother-in-law when at the same time, a Honda car hit them and dragged them to some distance. They added that all three died on the spot. Local sources further said that the deceased women, who are migrants, lived in Ludhiana with their families. They added that the police has registered a case against the car driver"," Apr 5, 2024, 23:03 IST"
32,https://timesofindia.indiatimes.com/india/three-killed-in-fatal-crash-in-yamunanagar/articleshow/109073045.cms,"Yamunanagar : Three persons were killed and three more were injured when two motorcycles were allegedly hit by a car near Timho village in Yamunanagar district on Friday. The deceased were identified as Mohit (17), Rohit (16) and Vijay (15), all minor residents of Kutipur village in Pratap Nagar block of Yamunanagar district. Those injured were identified as Prince (20), Shivam (18) and Arsh (17), of Kutipur village. As per the information, all six persons were returning home riding on two motorcycles from an event in Bilaspur town in the afternoon on Friday, when they were allegedly hit by a car near Timho village. Mohit, Rohit and Vijay were killed in the fatal crash . Prince, Shivam and Arsh were rushed to community health centre at Pratap Nagar, from where they were referred to trauma centre at Mukund Lal District Civil Hospital in Yamunanagar. Pratap Nagar SHO said that the matter was being investigated and a case would be registered against the accused car driver."," Apr 5, 2024, 22:49 IST"
33,https://timesofindia.indiatimes.com/city/goa/as-bengaluru-tourists-take-selfies-car-slides-to-fiery-end-on-khola-rocks/articleshow/108996863.cms,"CANACONA: A picnic spot on Khola beach turned into a site of a nightmare for a group of youths from Bengaluru after their vehicle rolled down a slope, banged into the rocks, and burst into flames. They were taking selfies when the blaze gutted their joy on Monday evening. Police said that the group had arrived in a Karnataka registered car. The youths parked the car at a distance and ventured towards the beach. The youths were shocked to see their car destroyed in the fire. A police team and a fire tender extinguished the flames. Police said nobody was in the car when it slid down the slope.","Updated: Apr 3, 2024, 13:13 IST"
34,https://timesofindia.indiatimes.com/city/lucknow/car-driven-by-minor-crushes-two-women-out-to-have-sehri/articleshow/108993006.cms,"LUCKNOW: Two women lost their lives after being run over by a car driven by the minor son of a businessman near Metro City in Nishatganj area on Tuesday morning. The victims, identified as Shahida Bano (65) and her neighbour Shabnam Ahmed (45), were preparing for Sehri when the car driven by a class 10 student hit them. The impact was so severe that the women were dragged for nearly 200 mt, resulting in instant death. The locals chased and nabbed the boy before handing him over to the police. The CCTV footage of the incident has also gone viral on social media. The two deceased women used to live next to Mahanagar Christian cemetery on Papermill Road. ""The incident happened around 5am when the uncontrolled car rammed them both, due to which they got seriously injured and were declared dead when taken to the hospital by the relatives,"" said deputy commissioner of police, central, Raveena Tyagi. ""The vehicle was being driven by a 15-year-old boy who was caught by the public and was then handed over to police,"" the DCP said. Additional DCP, Central zone, Manisha Singh, said that the minor has been booked under IPC section 304 A (death by doing a rash or negligent act), 279 (reckless driving). The boy was produced before the juvenile board and sent to shelter home in judicial custody. According to police, the car first rammed two bikes parked outside their home, then crushed the two women before hitting a temporary shop. As soon as the accident happened, people gathered at the place and got hold of the minor who was driving. They also took both the injured to the hospital where they were declared brought dead by the doctors. The kin of the deceased also demonstrated on the streets after which cops from multiple police stations and PAC had to be deployed to control the matter.","Updated: Apr 3, 2024, 10:38 IST"
35,https://timesofindia.indiatimes.com/city/lucknow/two-killed-two-injured-in-car-accident-in-ups-sidhauli/articleshow/109213233.cms,"SHAHJAHANPUR: Two young men tragically lost their lives, and two others were injured in a car collision with an unidentified vehicle near Singhpur Gurudwara in Shahjahanpur, Uttar Pradesh. Superintendent of Police Ashok Kumar Meena confirmed the incident occurred in the Sidhauli police station area on Wednesday night. The deceased, identified as Lakhan Gupta (20) and Adi Sharma (22), have had their bodies sent for postmortem examination."," Apr 11, 2024, 11:16 IST"
36,https://timesofindia.indiatimes.com/city/delhi/six-injured-after-car-rams-into-kachori-shop-in-delhi/articleshow/108965246.cms,"NEW DELHI: At least six individuals sustained injuries when a speeding car crashed into Fateh Kachori , a famous food joint on Rajpur Road in Delhi on Sunday. The driver, who is a lawyer by profession, has also been arrested, police said. A CCTV camera of the eatery has captured the shocking incident. The footage shows that the vehicle entered the shop suddenly, throwing tables and people all around. Despite no signs of alcohol influence in the driver during initial medical assessments, a blood sample has been secured for further analysis. The driver's wife was also present in the vehicle during the accident The authorities have filed a case at PS Civil Lines and impounded the involved vehicle.","Updated: Apr 2, 2024, 12:42 IST"
